STATION,NAME,DATE,TAVG,TMAX,TMIN
ASN00009021,"PERTH AIRPORT, AS",2/15/1972,,103,67
ASN00009021,"PERTH AIRPORT, AS",2/16/1972,,96,59
ASN00009021,"PERTH AIRPORT, AS",2/17/1972,,100,63
ASN00009021,"PERTH AIRPORT, AS",2/18/1972,,101,69
ASN00009021,"PERTH AIRPORT, AS",2/19/1972,,102,69
ASN00009021,"PERTH AIRPORT, AS",2/20/1972,,104,70
ASN00009021,"PERTH AIRPORT, AS",2/21/1972,,100,74
ASN00009021,"PERTH AIRPORT, AS",2/22/1972,,106,78
ASN00009021,"PERTH AIRPORT, AS",2/23/1972,,103,69
ASN00009021,"PERTH AIRPORT, AS",2/24/1972,,94,61
ASN00009021,"PERTH AIRPORT, AS",2/25/1972,,92,60
ASN00009021,"PERTH AIRPORT, AS",2/26/1972,,83,57
ASN00009021,"PERTH AIRPORT, AS",2/27/1972,,78,62
ASN00009021,"PERTH AIRPORT, AS",2/28/1972,,84,56
ASN00009021,"PERTH AIRPORT, AS",2/29/1972,,82,61
ASN00009021,"PERTH AIRPORT, AS",3/1/1972,,84,66
ASN00009021,"PERTH AIRPORT, AS",3/2/1972,,86,65
ASN00009021,"PERTH AIRPORT, AS",3/3/1972,,93,66
ASN00009021,"PERTH AIRPORT, AS",3/4/1972,,96,65
ASN00009021,"PERTH AIRPORT, AS",3/5/1972,,103,72
ASN00009021,"PERTH AIRPORT, AS",3/6/1972,,103,75
ASN00009021,"PERTH AIRPORT, AS",3/7/1972,,85,69
ASN00009021,"PERTH AIRPORT, AS",3/8/1972,,89,62
ASN00009021,"PERTH AIRPORT, AS",3/9/1972,,93,57
ASN00009021,"PERTH AIRPORT, AS",3/10/1972,,90,63
ASN00009021,"PERTH AIRPORT, AS",3/11/1972,,92,64
ASN00009021,"PERTH AIRPORT, AS",3/12/1972,,99,65
ASN00009021,"PERTH AIRPORT, AS",3/13/1972,,99,73
ASN00009021,"PERTH AIRPORT, AS",3/14/1972,,93,66
ASN00009021,"PERTH AIRPORT, AS",3/15/1972,,95,65
ASN00009021,"PERTH AIRPORT, AS",3/16/1972,,92,58
ASN00009021,"PERTH AIRPORT, AS",3/17/1972,,81,58
ASN00009021,"PERTH AIRPORT, AS",3/18/1972,,83,60
ASN00009021,"PERTH AIRPORT, AS",3/19/1972,,84,61
ASN00009021,"PERTH AIRPORT, AS",3/20/1972,,91,52
ASN00009021,"PERTH AIRPORT, AS",3/21/1972,,96,55
ASN00009021,"PERTH AIRPORT, AS",3/22/1972,,86,63
ASN00009021,"PERTH AIRPORT, AS",3/23/1972,,88,54
ASN00009021,"PERTH AIRPORT, AS",3/24/1972,,71,58
ASN00009021,"PERTH AIRPORT, AS",3/25/1972,,71,52
ASN00009021,"PERTH AIRPORT, AS",3/26/1972,,77,46
ASN00009021,"PERTH AIRPORT, AS",3/27/1972,,76,50
ASN00009021,"PERTH AIRPORT, AS",3/28/1972,,75,52
ASN00009021,"PERTH AIRPORT, AS",3/29/1972,,79,56
ASN00009021,"PERTH AIRPORT, AS",3/30/1972,,80,48
ASN00009021,"PERTH AIRPORT, AS",3/31/1972,,92,50
ASN00009021,"PERTH AIRPORT, AS",4/1/1972,,99,51
ASN00009021,"PERTH AIRPORT, AS",4/2/1972,,100,59
ASN00009021,"PERTH AIRPORT, AS",4/3/1972,,82,56
ASN00009021,"PERTH AIRPORT, AS",4/4/1972,,79,52
ASN00009021,"PERTH AIRPORT, AS",4/5/1972,,79,53
ASN00009021,"PERTH AIRPORT, AS",4/6/1972,,67,59
ASN00009021,"PERTH AIRPORT, AS",4/7/1972,,66,44
ASN00009021,"PERTH AIRPORT, AS",4/8/1972,,73,44
ASN00009021,"PERTH AIRPORT, AS",4/9/1972,,77,44
ASN00009021,"PERTH AIRPORT, AS",4/10/1972,,75,43
ASN00009021,"PERTH AIRPORT, AS",4/11/1972,,75,54
ASN00009021,"PERTH AIRPORT, AS",4/12/1972,,84,50
ASN00009021,"PERTH AIRPORT, AS",4/13/1972,,78,47
ASN00009021,"PERTH AIRPORT, AS",4/14/1972,,81,45
ASN00009021,"PERTH AIRPORT, AS",4/15/1972,,91,54
ASN00009021,"PERTH AIRPORT, AS",4/16/1972,,96,59
ASN00009021,"PERTH AIRPORT, AS",4/17/1972,,95,58
ASN00009021,"PERTH AIRPORT, AS",4/18/1972,,75,63
ASN00009021,"PERTH AIRPORT, AS",4/19/1972,,71,56
ASN00009021,"PERTH AIRPORT, AS",4/20/1972,,69,58
ASN00009021,"PERTH AIRPORT, AS",4/21/1972,,70,46
ASN00009021,"PERTH AIRPORT, AS",4/22/1972,,76,47
ASN00009021,"PERTH AIRPORT, AS",4/23/1972,,75,55
ASN00009021,"PERTH AIRPORT, AS",4/24/1972,,78,55
ASN00009021,"PERTH AIRPORT, AS",4/25/1972,,78,50
ASN00009021,"PERTH AIRPORT, AS",4/26/1972,,78,42
ASN00009021,"PERTH AIRPORT, AS",4/27/1972,,83,43
ASN00009021,"PERTH AIRPORT, AS",4/28/1972,,74,47
ASN00009021,"PERTH AIRPORT, AS",4/29/1972,,78,50
ASN00009021,"PERTH AIRPORT, AS",4/30/1972,,78,46
ASN00009021,"PERTH AIRPORT, AS",5/1/1972,,78,45
ASN00009021,"PERTH AIRPORT, AS",5/2/1972,,85,46
ASN00009021,"PERTH AIRPORT, AS",5/3/1972,,93,51
ASN00009021,"PERTH AIRPORT, AS",5/4/1972,,84,56
ASN00009021,"PERTH AIRPORT, AS",5/5/1972,,72,60
ASN00009021,"PERTH AIRPORT, AS",5/6/1972,,81,54
ASN00009021,"PERTH AIRPORT, AS",5/7/1972,,81,58
ASN00009021,"PERTH AIRPORT, AS",5/8/1972,,73,44
ASN00009021,"PERTH AIRPORT, AS",5/9/1972,,76,42
ASN00009021,"PERTH AIRPORT, AS",5/10/1972,,77,46
ASN00009021,"PERTH AIRPORT, AS",5/11/1972,,78,50
ASN00009021,"PERTH AIRPORT, AS",5/12/1972,,69,45
ASN00009021,"PERTH AIRPORT, AS",5/13/1972,,66,56
ASN00009021,"PERTH AIRPORT, AS",5/14/1972,,68,52
ASN00009021,"PERTH AIRPORT, AS",5/15/1972,,71,55
ASN00009021,"PERTH AIRPORT, AS",5/16/1972,,72,50
ASN00009021,"PERTH AIRPORT, AS",5/17/1972,,72,47
ASN00009021,"PERTH AIRPORT, AS",5/18/1972,,76,47
ASN00009021,"PERTH AIRPORT, AS",5/19/1972,,81,53
ASN00009021,"PERTH AIRPORT, AS",5/20/1972,,80,51
ASN00009021,"PERTH AIRPORT, AS",5/21/1972,,79,46
ASN00009021,"PERTH AIRPORT, AS",5/22/1972,,76,49
ASN00009021,"PERTH AIRPORT, AS",5/23/1972,,80,57
ASN00009021,"PERTH AIRPORT, AS",5/24/1972,,78,60
ASN00009021,"PERTH AIRPORT, AS",5/25/1972,,79,58
ASN00009021,"PERTH AIRPORT, AS",5/26/1972,,76,54
ASN00009021,"PERTH AIRPORT, AS",5/27/1972,,76,58
ASN00009021,"PERTH AIRPORT, AS",5/28/1972,,76,57
ASN00009021,"PERTH AIRPORT, AS",5/29/1972,,76,58
ASN00009021,"PERTH AIRPORT, AS",5/30/1972,,61,57
ASN00009021,"PERTH AIRPORT, AS",5/31/1972,,67,55
ASN00009021,"PERTH AIRPORT, AS",6/1/1972,,66,42
ASN00009021,"PERTH AIRPORT, AS",6/2/1972,,68,47
ASN00009021,"PERTH AIRPORT, AS",6/3/1972,,68,53
ASN00009021,"PERTH AIRPORT, AS",6/4/1972,,71,49
ASN00009021,"PERTH AIRPORT, AS",6/5/1972,,74,47
ASN00009021,"PERTH AIRPORT, AS",6/6/1972,,75,46
ASN00009021,"PERTH AIRPORT, AS",6/7/1972,,74,47
ASN00009021,"PERTH AIRPORT, AS",6/8/1972,,75,38
ASN00009021,"PERTH AIRPORT, AS",6/9/1972,,71,43
ASN00009021,"PERTH AIRPORT, AS",6/10/1972,,78,47
ASN00009021,"PERTH AIRPORT, AS",6/11/1972,,78,48
ASN00009021,"PERTH AIRPORT, AS",6/12/1972,,72,50
ASN00009021,"PERTH AIRPORT, AS",6/13/1972,,69,58
ASN00009021,"PERTH AIRPORT, AS",6/14/1972,,68,57
ASN00009021,"PERTH AIRPORT, AS",6/15/1972,,65,44
ASN00009021,"PERTH AIRPORT, AS",6/16/1972,,61,48
ASN00009021,"PERTH AIRPORT, AS",6/17/1972,,66,52
ASN00009021,"PERTH AIRPORT, AS",6/18/1972,,62,39
ASN00009021,"PERTH AIRPORT, AS",6/19/1972,,67,42
ASN00009021,"PERTH AIRPORT, AS",6/20/1972,,68,49
ASN00009021,"PERTH AIRPORT, AS",6/21/1972,,65,59
ASN00009021,"PERTH AIRPORT, AS",6/22/1972,,62,42
ASN00009021,"PERTH AIRPORT, AS",6/23/1972,,64,41
ASN00009021,"PERTH AIRPORT, AS",6/24/1972,,63,48
ASN00009021,"PERTH AIRPORT, AS",6/25/1972,,62,49
ASN00009021,"PERTH AIRPORT, AS",6/26/1972,,66,48
ASN00009021,"PERTH AIRPORT, AS",6/27/1972,,58,53
ASN00009021,"PERTH AIRPORT, AS",6/28/1972,,58,41
ASN00009021,"PERTH AIRPORT, AS",6/29/1972,,56,35
ASN00009021,"PERTH AIRPORT, AS",6/30/1972,,62,34
ASN00009021,"PERTH AIRPORT, AS",7/1/1972,,64,43
ASN00009021,"PERTH AIRPORT, AS",7/2/1972,,67,54
ASN00009021,"PERTH AIRPORT, AS",7/3/1972,,62,49
ASN00009021,"PERTH AIRPORT, AS",7/4/1972,,60,44
ASN00009021,"PERTH AIRPORT, AS",7/5/1972,,65,42
ASN00009021,"PERTH AIRPORT, AS",7/6/1972,,64,39
ASN00009021,"PERTH AIRPORT, AS",7/7/1972,,67,50
ASN00009021,"PERTH AIRPORT, AS",7/8/1972,,64,53
ASN00009021,"PERTH AIRPORT, AS",7/9/1972,,64,56
ASN00009021,"PERTH AIRPORT, AS",7/10/1972,,66,47
ASN00009021,"PERTH AIRPORT, AS",7/11/1972,,62,52
ASN00009021,"PERTH AIRPORT, AS",7/12/1972,,66,50
ASN00009021,"PERTH AIRPORT, AS",7/13/1972,,63,53
ASN00009021,"PERTH AIRPORT, AS",7/14/1972,,60,43
ASN00009021,"PERTH AIRPORT, AS",7/15/1972,,62,36
ASN00009021,"PERTH AIRPORT, AS",7/16/1972,,66,39
ASN00009021,"PERTH AIRPORT, AS",7/17/1972,,67,45
ASN00009021,"PERTH AIRPORT, AS",7/18/1972,,64,48
ASN00009021,"PERTH AIRPORT, AS",7/19/1972,,63,44
ASN00009021,"PERTH AIRPORT, AS",7/20/1972,,65,47
ASN00009021,"PERTH AIRPORT, AS",7/21/1972,,65,49
ASN00009021,"PERTH AIRPORT, AS",7/22/1972,,68,51
ASN00009021,"PERTH AIRPORT, AS",7/23/1972,,60,52
ASN00009021,"PERTH AIRPORT, AS",7/24/1972,,64,40
ASN00009021,"PERTH AIRPORT, AS",7/25/1972,,65,38
ASN00009021,"PERTH AIRPORT, AS",7/26/1972,,53,45
ASN00009021,"PERTH AIRPORT, AS",7/27/1972,,65,47
ASN00009021,"PERTH AIRPORT, AS",7/28/1972,,65,45
ASN00009021,"PERTH AIRPORT, AS",7/29/1972,,66,47
ASN00009021,"PERTH AIRPORT, AS",7/30/1972,,56,47
ASN00009021,"PERTH AIRPORT, AS",7/31/1972,,57,34
ASN00009021,"PERTH AIRPORT, AS",8/1/1972,,61,40
ASN00009021,"PERTH AIRPORT, AS",8/2/1972,,60,47
ASN00009021,"PERTH AIRPORT, AS",8/3/1972,,59,48
ASN00009021,"PERTH AIRPORT, AS",8/4/1972,,63,47
ASN00009021,"PERTH AIRPORT, AS",8/5/1972,,57,36
ASN00009021,"PERTH AIRPORT, AS",8/6/1972,,64,46
ASN00009021,"PERTH AIRPORT, AS",8/7/1972,,61,48
ASN00009021,"PERTH AIRPORT, AS",8/8/1972,,59,38
ASN00009021,"PERTH AIRPORT, AS",8/9/1972,,62,44
ASN00009021,"PERTH AIRPORT, AS",8/10/1972,,59,33
ASN00009021,"PERTH AIRPORT, AS",8/11/1972,,62,40
ASN00009021,"PERTH AIRPORT, AS",8/12/1972,,65,41
ASN00009021,"PERTH AIRPORT, AS",8/13/1972,,67,39
ASN00009021,"PERTH AIRPORT, AS",8/14/1972,,68,40
ASN00009021,"PERTH AIRPORT, AS",8/15/1972,,71,45
ASN00009021,"PERTH AIRPORT, AS",8/16/1972,,60,54
ASN00009021,"PERTH AIRPORT, AS",8/17/1972,,58,45
ASN00009021,"PERTH AIRPORT, AS",8/18/1972,,63,45
ASN00009021,"PERTH AIRPORT, AS",8/19/1972,,63,50
ASN00009021,"PERTH AIRPORT, AS",8/20/1972,,64,53
ASN00009021,"PERTH AIRPORT, AS",8/21/1972,,64,53
ASN00009021,"PERTH AIRPORT, AS",8/22/1972,,67,51
ASN00009021,"PERTH AIRPORT, AS",8/23/1972,,65,55
ASN00009021,"PERTH AIRPORT, AS",8/24/1972,,68,49
ASN00009021,"PERTH AIRPORT, AS",8/25/1972,,64,47
ASN00009021,"PERTH AIRPORT, AS",8/26/1972,,67,53
ASN00009021,"PERTH AIRPORT, AS",8/27/1972,,62,51
ASN00009021,"PERTH AIRPORT, AS",8/28/1972,,63,49
ASN00009021,"PERTH AIRPORT, AS",8/29/1972,,64,55
ASN00009021,"PERTH AIRPORT, AS",8/30/1972,,69,53
ASN00009021,"PERTH AIRPORT, AS",8/31/1972,,69,44
ASN00009021,"PERTH AIRPORT, AS",9/1/1972,,68,51
ASN00009021,"PERTH AIRPORT, AS",9/2/1972,,72,52
ASN00009021,"PERTH AIRPORT, AS",9/3/1972,,71,53
ASN00009021,"PERTH AIRPORT, AS",9/4/1972,,66,58
ASN00009021,"PERTH AIRPORT, AS",9/5/1972,,62,55
ASN00009021,"PERTH AIRPORT, AS",9/6/1972,,62,44
ASN00009021,"PERTH AIRPORT, AS",9/7/1972,,63,42
ASN00009021,"PERTH AIRPORT, AS",9/8/1972,,69,38
ASN00009021,"PERTH AIRPORT, AS",9/9/1972,,77,44
ASN00009021,"PERTH AIRPORT, AS",9/10/1972,,66,51
ASN00009021,"PERTH AIRPORT, AS",9/11/1972,,64,46
ASN00009021,"PERTH AIRPORT, AS",9/12/1972,,65,40
ASN00009021,"PERTH AIRPORT, AS",9/13/1972,,75,41
ASN00009021,"PERTH AIRPORT, AS",9/14/1972,,66,47
ASN00009021,"PERTH AIRPORT, AS",9/15/1972,,67,50
ASN00009021,"PERTH AIRPORT, AS",9/16/1972,,64,56
ASN00009021,"PERTH AIRPORT, AS",9/17/1972,,62,41
ASN00009021,"PERTH AIRPORT, AS",9/18/1972,,71,38
ASN00009021,"PERTH AIRPORT, AS",9/19/1972,,79,44
ASN00009021,"PERTH AIRPORT, AS",9/20/1972,,67,60
ASN00009021,"PERTH AIRPORT, AS",9/21/1972,,64,38
ASN00009021,"PERTH AIRPORT, AS",9/22/1972,,65,40
ASN00009021,"PERTH AIRPORT, AS",9/23/1972,,67,52
ASN00009021,"PERTH AIRPORT, AS",9/24/1972,,67,49
ASN00009021,"PERTH AIRPORT, AS",9/25/1972,,72,47
ASN00009021,"PERTH AIRPORT, AS",9/26/1972,,77,53
ASN00009021,"PERTH AIRPORT, AS",9/27/1972,,77,55
ASN00009021,"PERTH AIRPORT, AS",9/28/1972,,79,57
ASN00009021,"PERTH AIRPORT, AS",9/29/1972,,69,56
ASN00009021,"PERTH AIRPORT, AS",9/30/1972,,73,45
ASN00009021,"PERTH AIRPORT, AS",10/1/1972,,65,51
ASN00009021,"PERTH AIRPORT, AS",10/2/1972,,65,51
ASN00009021,"PERTH AIRPORT, AS",10/3/1972,,62,37
ASN00009021,"PERTH AIRPORT, AS",10/4/1972,,65,39
ASN00009021,"PERTH AIRPORT, AS",10/5/1972,,69,37
ASN00009021,"PERTH AIRPORT, AS",10/6/1972,,65,41
ASN00009021,"PERTH AIRPORT, AS",10/7/1972,,64,55
ASN00009021,"PERTH AIRPORT, AS",10/8/1972,,60,45
ASN00009021,"PERTH AIRPORT, AS",10/9/1972,,64,38
ASN00009021,"PERTH AIRPORT, AS",10/10/1972,,69,40
ASN00009021,"PERTH AIRPORT, AS",10/11/1972,,73,46
ASN00009021,"PERTH AIRPORT, AS",10/12/1972,,79,50
ASN00009021,"PERTH AIRPORT, AS",10/13/1972,,81,51
ASN00009021,"PERTH AIRPORT, AS",10/14/1972,,78,56
ASN00009021,"PERTH AIRPORT, AS",10/15/1972,,83,54
ASN00009021,"PERTH AIRPORT, AS",10/16/1972,,90,51
ASN00009021,"PERTH AIRPORT, AS",10/17/1972,,77,54
ASN00009021,"PERTH AIRPORT, AS",10/18/1972,,68,53
ASN00009021,"PERTH AIRPORT, AS",10/19/1972,,71,38
ASN00009021,"PERTH AIRPORT, AS",10/20/1972,,70,47
ASN00009021,"PERTH AIRPORT, AS",10/21/1972,,72,43
ASN00009021,"PERTH AIRPORT, AS",10/22/1972,,75,45
ASN00009021,"PERTH AIRPORT, AS",10/23/1972,,73,45
ASN00009021,"PERTH AIRPORT, AS",10/24/1972,,78,51
ASN00009021,"PERTH AIRPORT, AS",10/25/1972,,83,54
ASN00009021,"PERTH AIRPORT, AS",10/26/1972,,96,58
ASN00009021,"PERTH AIRPORT, AS",10/27/1972,,76,64
ASN00009021,"PERTH AIRPORT, AS",10/28/1972,,71,54
ASN00009021,"PERTH AIRPORT, AS",10/29/1972,,74,53
ASN00009021,"PERTH AIRPORT, AS",10/30/1972,,79,52
ASN00009021,"PERTH AIRPORT, AS",10/31/1972,,75,57
ASN00009021,"PERTH AIRPORT, AS",11/1/1972,,74,59
ASN00009021,"PERTH AIRPORT, AS",11/2/1972,,76,57
ASN00009021,"PERTH AIRPORT, AS",11/3/1972,,71,54
ASN00009021,"PERTH AIRPORT, AS",11/4/1972,,72,52
ASN00009021,"PERTH AIRPORT, AS",11/5/1972,,74,54
ASN00009021,"PERTH AIRPORT, AS",11/6/1972,,81,49
ASN00009021,"PERTH AIRPORT, AS",11/7/1972,,84,56
ASN00009021,"PERTH AIRPORT, AS",11/8/1972,,81,56
ASN00009021,"PERTH AIRPORT, AS",11/9/1972,,76,49
ASN00009021,"PERTH AIRPORT, AS",11/10/1972,,76,52
ASN00009021,"PERTH AIRPORT, AS",11/11/1972,,80,53
ASN00009021,"PERTH AIRPORT, AS",11/12/1972,,85,52
ASN00009021,"PERTH AIRPORT, AS",11/13/1972,,82,55
ASN00009021,"PERTH AIRPORT, AS",11/14/1972,,77,61
ASN00009021,"PERTH AIRPORT, AS",11/15/1972,,78,57
ASN00009021,"PERTH AIRPORT, AS",11/16/1972,,79,49
ASN00009021,"PERTH AIRPORT, AS",11/17/1972,,79,53
ASN00009021,"PERTH AIRPORT, AS",11/18/1972,,84,57
ASN00009021,"PERTH AIRPORT, AS",11/19/1972,,82,59
ASN00009021,"PERTH AIRPORT, AS",11/20/1972,,87,56
ASN00009021,"PERTH AIRPORT, AS",11/21/1972,,94,62
ASN00009021,"PERTH AIRPORT, AS",11/22/1972,,94,60
ASN00009021,"PERTH AIRPORT, AS",11/23/1972,,84,60
ASN00009021,"PERTH AIRPORT, AS",11/24/1972,,94,59
ASN00009021,"PERTH AIRPORT, AS",11/25/1972,,99,61
ASN00009021,"PERTH AIRPORT, AS",11/26/1972,,102,72
ASN00009021,"PERTH AIRPORT, AS",11/27/1972,,94,71
ASN00009021,"PERTH AIRPORT, AS",11/28/1972,,81,67
ASN00009021,"PERTH AIRPORT, AS",11/29/1972,,76,67
ASN00009021,"PERTH AIRPORT, AS",11/30/1972,,82,57
ASN00009021,"PERTH AIRPORT, AS",12/1/1972,,84,61
ASN00009021,"PERTH AIRPORT, AS",12/2/1972,,92,59
ASN00009021,"PERTH AIRPORT, AS",12/3/1972,,92,72
ASN00009021,"PERTH AIRPORT, AS",12/4/1972,,78,63
ASN00009021,"PERTH AIRPORT, AS",12/5/1972,,88,55
ASN00009021,"PERTH AIRPORT, AS",12/6/1972,,92,62
ASN00009021,"PERTH AIRPORT, AS",12/7/1972,,96,61
ASN00009021,"PERTH AIRPORT, AS",12/8/1972,,102,65
ASN00009021,"PERTH AIRPORT, AS",12/9/1972,,105,68
ASN00009021,"PERTH AIRPORT, AS",12/10/1972,,102,64
ASN00009021,"PERTH AIRPORT, AS",12/11/1972,,106,72
ASN00009021,"PERTH AIRPORT, AS",12/12/1972,,89,64
ASN00009021,"PERTH AIRPORT, AS",12/13/1972,,81,65
ASN00009021,"PERTH AIRPORT, AS",12/14/1972,,84,59
ASN00009021,"PERTH AIRPORT, AS",12/15/1972,,92,59
ASN00009021,"PERTH AIRPORT, AS",12/16/1972,,100,62
ASN00009021,"PERTH AIRPORT, AS",12/17/1972,,91,71
ASN00009021,"PERTH AIRPORT, AS",12/18/1972,,82,62
ASN00009021,"PERTH AIRPORT, AS",12/19/1972,,86,56
ASN00009021,"PERTH AIRPORT, AS",12/20/1972,,83,56
ASN00009021,"PERTH AIRPORT, AS",12/21/1972,,82,56
ASN00009021,"PERTH AIRPORT, AS",12/22/1972,,84,68
ASN00009021,"PERTH AIRPORT, AS",12/23/1972,,94,62
ASN00009021,"PERTH AIRPORT, AS",12/24/1972,,84,59
ASN00009021,"PERTH AIRPORT, AS",12/25/1972,,77,67
ASN00009021,"PERTH AIRPORT, AS",12/26/1972,,77,65
ASN00009021,"PERTH AIRPORT, AS",12/27/1972,,81,56
ASN00009021,"PERTH AIRPORT, AS",12/28/1972,,81,57
ASN00009021,"PERTH AIRPORT, AS",12/29/1972,,83,52
ASN00009021,"PERTH AIRPORT, AS",12/30/1972,,101,64
ASN00009021,"PERTH AIRPORT, AS",12/31/1972,,83,62
ASN00009021,"PERTH AIRPORT, AS",1/1/1973,,82,59
ASN00009021,"PERTH AIRPORT, AS",1/2/1973,66,78,60
ASN00009021,"PERTH AIRPORT, AS",1/3/1973,,84,51
ASN00009021,"PERTH AIRPORT, AS",1/4/1973,,93,60
ASN00009021,"PERTH AIRPORT, AS",1/5/1973,84,94,68
ASN00009021,"PERTH AIRPORT, AS",1/6/1973,88,99,69
ASN00009021,"PERTH AIRPORT, AS",1/7/1973,,92,75
ASN00009021,"PERTH AIRPORT, AS",1/8/1973,82,94,67
ASN00009021,"PERTH AIRPORT, AS",1/9/1973,82,98,69
ASN00009021,"PERTH AIRPORT, AS",1/10/1973,,94,70
ASN00009021,"PERTH AIRPORT, AS",1/11/1973,73,90,67
ASN00009021,"PERTH AIRPORT, AS",1/12/1973,71,89,57
ASN00009021,"PERTH AIRPORT, AS",1/13/1973,81,95,62
ASN00009021,"PERTH AIRPORT, AS",1/14/1973,,102,67
ASN00009021,"PERTH AIRPORT, AS",1/15/1973,85,106,69
ASN00009021,"PERTH AIRPORT, AS",1/16/1973,,106,67
ASN00009021,"PERTH AIRPORT, AS",1/17/1973,69,78,70
ASN00009021,"PERTH AIRPORT, AS",1/18/1973,,79,62
ASN00009021,"PERTH AIRPORT, AS",1/19/1973,,78,58
ASN00009021,"PERTH AIRPORT, AS",1/20/1973,75,87,56
ASN00009021,"PERTH AIRPORT, AS",1/21/1973,76,95,65
ASN00009021,"PERTH AIRPORT, AS",1/22/1973,71,82,63
ASN00009021,"PERTH AIRPORT, AS",1/23/1973,78,93,62
ASN00009021,"PERTH AIRPORT, AS",1/24/1973,77,93,66
ASN00009021,"PERTH AIRPORT, AS",1/25/1973,80,94,67
ASN00009021,"PERTH AIRPORT, AS",1/26/1973,81,99,66
ASN00009021,"PERTH AIRPORT, AS",1/27/1973,68,83,63
ASN00009021,"PERTH AIRPORT, AS",1/28/1973,66,81,51
ASN00009021,"PERTH AIRPORT, AS",1/29/1973,71,83,51
ASN00009021,"PERTH AIRPORT, AS",1/30/1973,69,80,63
ASN00009021,"PERTH AIRPORT, AS",1/31/1973,,87,58
ASN00009021,"PERTH AIRPORT, AS",2/1/1973,,88,56
ASN00009021,"PERTH AIRPORT, AS",2/2/1973,72,81,58
ASN00009021,"PERTH AIRPORT, AS",2/3/1973,70,79,64
ASN00009021,"PERTH AIRPORT, AS",2/4/1973,,78,65
ASN00009021,"PERTH AIRPORT, AS",2/5/1973,63,74,51
ASN00009021,"PERTH AIRPORT, AS",2/6/1973,67,82,54
ASN00009021,"PERTH AIRPORT, AS",2/7/1973,,94,54
ASN00009021,"PERTH AIRPORT, AS",2/8/1973,77,91,49
ASN00009021,"PERTH AIRPORT, AS",2/9/1973,80,93,64
ASN00009021,"PERTH AIRPORT, AS",2/10/1973,75,93,64
ASN00009021,"PERTH AIRPORT, AS",2/11/1973,69,81,58
ASN00009021,"PERTH AIRPORT, AS",2/12/1973,74,85,60
ASN00009021,"PERTH AIRPORT, AS",2/13/1973,74,87,64
ASN00009021,"PERTH AIRPORT, AS",2/14/1973,78,93,63
ASN00009021,"PERTH AIRPORT, AS",2/15/1973,,100,69
ASN00009021,"PERTH AIRPORT, AS",2/16/1973,72,87,62
ASN00009021,"PERTH AIRPORT, AS",2/17/1973,73,86,59
ASN00009021,"PERTH AIRPORT, AS",2/18/1973,73,87,63
ASN00009021,"PERTH AIRPORT, AS",2/19/1973,85,95,61
ASN00009021,"PERTH AIRPORT, AS",2/20/1973,78,96,69
ASN00009021,"PERTH AIRPORT, AS",2/21/1973,,78,69
ASN00009021,"PERTH AIRPORT, AS",2/22/1973,,81,55
ASN00009021,"PERTH AIRPORT, AS",2/23/1973,,83,50
ASN00009021,"PERTH AIRPORT, AS",2/24/1973,,84,62
ASN00009021,"PERTH AIRPORT, AS",2/25/1973,69,82,65
ASN00009021,"PERTH AIRPORT, AS",2/26/1973,,77,58
ASN00009021,"PERTH AIRPORT, AS",2/27/1973,,89,56
ASN00009021,"PERTH AIRPORT, AS",2/28/1973,71,95,58
ASN00009021,"PERTH AIRPORT, AS",3/1/1973,70,84,57
ASN00009021,"PERTH AIRPORT, AS",3/2/1973,,82,59
ASN00009021,"PERTH AIRPORT, AS",3/3/1973,77,89,60
ASN00009021,"PERTH AIRPORT, AS",3/4/1973,,103,67
ASN00009021,"PERTH AIRPORT, AS",3/5/1973,69,80,66
ASN00009021,"PERTH AIRPORT, AS",3/6/1973,67,79,59
ASN00009021,"PERTH AIRPORT, AS",3/7/1973,,87,55
ASN00009021,"PERTH AIRPORT, AS",3/8/1973,,85,54
ASN00009021,"PERTH AIRPORT, AS",3/9/1973,,87,51
ASN00009021,"PERTH AIRPORT, AS",3/10/1973,69,78,58
ASN00009021,"PERTH AIRPORT, AS",3/11/1973,64,81,60
ASN00009021,"PERTH AIRPORT, AS",3/12/1973,,86,56
ASN00009021,"PERTH AIRPORT, AS",3/13/1973,83,95,61
ASN00009021,"PERTH AIRPORT, AS",3/14/1973,,102,67
ASN00009021,"PERTH AIRPORT, AS",3/15/1973,,79,61
ASN00009021,"PERTH AIRPORT, AS",3/16/1973,61,75,56
ASN00009021,"PERTH AIRPORT, AS",3/17/1973,,72,52
ASN00009021,"PERTH AIRPORT, AS",3/18/1973,,80,53
ASN00009021,"PERTH AIRPORT, AS",3/19/1973,,88,59
ASN00009021,"PERTH AIRPORT, AS",3/20/1973,76,91,56
ASN00009021,"PERTH AIRPORT, AS",3/21/1973,81,92,57
ASN00009021,"PERTH AIRPORT, AS",3/22/1973,,88,62
ASN00009021,"PERTH AIRPORT, AS",3/23/1973,76,92,58
ASN00009021,"PERTH AIRPORT, AS",3/24/1973,69,90,63
ASN00009021,"PERTH AIRPORT, AS",3/25/1973,,85,54
ASN00009021,"PERTH AIRPORT, AS",3/26/1973,71,83,62
ASN00009021,"PERTH AIRPORT, AS",3/27/1973,,80,62
ASN00009021,"PERTH AIRPORT, AS",3/28/1973,,79,60
ASN00009021,"PERTH AIRPORT, AS",3/29/1973,68,80,55
